Agency,Platform,Url,Date_Sampled,Likes_Followers_Visits_Downloads
EDC,Flickr,http://www.flickr.com/nycedc,2011-11-17,
FDNY,Flickr,http://www.flickr.com/groups/fdny-ems,2011-11-17,
HHC,Flickr,http://www.flickr.com/hhcnyc,2011-11-17,
LMEC,Flickr,http://www.flickr.com/photos/nyclatinmedia/,2011-11-17,
LPC,Flickr,http://www.flickr.com/photos/nyclandmarks,2011-11-17,
Materials for the Arts,Flickr,http://www.flickr.com/photos/materialsforthearts,2011-11-17,
Mayor's Office,Flickr,http://www.flickr.com/photos/nycmayorsoffice/,2011-11-17,
NYC Digital,Flickr,http://www.flickr.com/photos/nycdigital/,2011-11-17,
NYCHA,Flickr,http://www.flickr.com/photos/nychapics,2011-11-17,
PlaNYC,Flickr,http://www.flickr.com/photos/planyc/,2011-11-17,
Prob,Flickr,http://www.flickr.com/photos/nycprobation/,2011-11-17,
SnowUpdate,Flickr,http://www.flickr.com/groups/1604085@N23/,2011-11-17,
HRA,Flickr,http://www.flickr.com/people/nychra/,2011-11-17,
DSNY,Flickr,http://www.flickr.com/photos/86722064@N03/,2011-11-17,
GreeNYC,Foursquare,http://foursquare.com/birdie_nyc,2011-11-17,69
DOH,Foursquare,https://foursquare.com/nychealthy,2011-11-17,37
DOT,Foursquare,http://foursquare.com/user/7474166,2011-11-17,3
DPR,Foursquare,https://foursquare.com/nycparks,2011-11-17,8392
EDC,Foursquare,https://foursquare.com/user/3045331,2011-11-17,1
FDNY,Foursquare,https://foursquare.com/fdny,2011-11-17,
Materials for the Arts,Foursquare,https://foursquare.com/mftanyc,2011-11-17,
NYC Gov,Foursquare,http://foursquare.com/nycgov,2011-11-17,
NYC Gov,Foursquare (Badge Unlock),https://foursquare.com/nycgov,2011-11-17,
NYCHA,Foursquare,https://foursquare.com/nycha,2011-11-17,317
Mayor's Office,Instagram,http://web.stagram.com/n/nycmayorsoffice,2011-11-17,
DOT,Instagram,http://web.stagram.com/n/nyc_dot,2011-11-17,
DOH,iPhone,http://itunes.apple.com/us/app/abceats/id502867547?mt=8,2011-11-17,
311,iPhone App,http://itunes.apple.com/us/app/nyc-311/id324897619?mt=8,2011-11-17,16879
DOH,iPhone app,http://itunes.apple.com/app/nyc-condom-finder-by-nyc-health/id418902795,2011-11-17,8041
DSNY,iPhone App,http://itunes.apple.com/us/app/nycrecycles/id445457149?ls=1&mt=8,2011-11-17,171
DSNY,iPhone App,http://itunes.apple.com/us/app/stuff-ex/id445438603?ls=1&mt=8,2011-11-17,142
DOT,iPhone app,You The Man,2011-11-17,2635
Mayor's Office,iPhone App,http://itunes.apple.com/us/app/nyc-city-hall/id375398827?mt=8,2011-11-17,3186
MOME,iPhone App,http://itunes.apple.com/us/app/nyc-media-app/id433177943?mt=8,2011-11-17,944
MOME,iPhone App,http://itunes.apple.com/us/app/miny-discount-vendors/id372448233?mt=8,2011-11-17,350
DOE,Linked-In,http://www.linkedin.com/groups?gid=1545057&home=,2011-11-17,206
DOE,Linked-In,http://www.linkedin.com/company/nyc-teaching-fellows,2011-11-17,1378
DOE,Linked-In,http://www.linkedin.com/company/nyc-department-of-education,2011-11-17,14606
ACS,Linked-In,http://www.linkedin.com/companies/260392/City+of+New+York%2C+Administration+for+Children%27s+Services?trk=ncsrch_hits&goback=%2Efcs_GLHD_city+of+new+york_false_*2_*2_*2_*2_*2_*2_*2_*2_*2_*2_*2_*2,2011-11-17,
All,Linked-In,http://www.linkedin.com/company/2904?trk=tyah,2011-11-17,
Dept of Consumer Affairs,Linked-In,http://www.linkedin.com/company/831694?trk=tyah,2011-11-17,
DOF,Linked-In,http://www.linkedin.com/company/298308?trk=tyah,2011-11-17,
DOHMH,Linked-In,http://www.linkedin.com/company/245926?trk=tyah,2011-11-17,
SBS,Linked-In,http://www.linkedin.com/company/workforce1,2011-11-17,117
SBS,Linked-In,http://www.linkedin.com/company/small-business-services,2011-11-17,110
NYC Digital: external newsletter,Newsletter,,2011-11-17,
NYC Gov,Newsletter,0,2011-11-17,543533
NYCHA,Newsletter,,2011-11-17,
OEM,Newsletter,,2011-11-17,
,nyc.gov,2800000,2011-11-17,
nycgov,Pinterest,http://pinterest.com/nycgov,2011-11-17,
DOH,Pinterest,http://pinterest.com/nychealth,2011-11-17,
FDNY,Pinterest,http://pinterest.com/fdnyhome/,2011-11-17,
OEM,Newsletter,,2011-12-30,
DRIS,Pinterest,http://pinterest.com/recordsnyc,2011-11-17,
DOE,SMS,877877,2011-11-17,382
NYCHA,SMS,,2011-11-17,
OEM,SMS,,2011-11-17,61652
NYC Digital,Tumblr,http://nycdigital.tumblr.com,2011-11-17,1077
Change By Us,Tumblr,http://nycchangebyus.tumblr.com/,2011-11-17,
DOB,Tumblr,http://nycbuildings.tumblr.com,2011-11-17,
DOH,Tumblr,http://nychealth.tumblr.com/,2011-11-17,
DOH,Tumblr,http://mygooddognyc.tumblr.com/,2011-11-17,
DOT,Tumblr,http://thedailypothole.tumblr.com,2011-11-17,
EDC,Tumblr,http://nycedc.tumblr.com/,2011-11-17,819
HRA,Tumblr,http://nycdads.tumblr.com,2011-11-17,
NYC & Co,Tumblr,nycgo.tumblr.com,2011-11-17,
NYC Digital,Tumblr,madeinny.tumblr.com,2011-11-17,
NYC Digital,Tumblr,http://nycopendata.tumblr.com,2011-11-17,
NYC Gov,Tumblr,nycgov.tumblr.com,2011-11-17,
OEM,Tumblr,http://nyccert.tumblr.com/,2011-11-17,
OEM,Tumblr,http://nyccitizencorpscouncil.tumblr.com/,2011-11-17,
OMB,Tumblr,http://nycarra.tumblr.com,2011-11-17,
TLC,Tumblr,http://nyctlc.tumblr.com/,2011-11-17,
OEM,Tumblr,http://oempublicprivate.tumblr.com/,2011-11-17,
DOITT,Tumblr,http://nycdoitt.tumblr.com/,2011-11-17,
Young Mens Initiative,Tumblr,http://nycyoungmen.tumblr.com,2011-11-17,
FDNY,Tumblr,http://fdny.tumblr.com/,2011-11-17,
SBS,Tumblr,http://nycheighborhoods.tumblr.com,2011-11-17,
NYCDCAS,Twitter,http://twitter.com/NYCDCAS,2011-11-17,6
SBS,Twitter,https://twitter.com/NYCWorkforce1,2011-11-17,132
City Store,Twitter,http://twitter.com/citystorenyc,2011-11-17,67
LPC,Twitter,https://twitter.com/NYCLPC,2011-11-17,186
DOE,Twitter,http://twitter.com/alumny,2011-11-17,116
OEM,Twitter,http://twitter.com/NYCOEM,2011-11-17,135
NYC & Co,Twitter,http://twitter.com/nycgoshop,2011-11-17,210
LMEC,Twitter,http://twitter.com/nyclmew,2011-11-17,232
DPR,Twitter,http://www.twitter.com/Pearl_Squirrel,2011-11-17,183
HRA,Twitter,http://twitter.com/nychra,2011-11-17,288
NYC Digital,Twitter,http://twitter.com/nycdigital,2011-11-17,398
energyNYC,Twitter,http://twitter.com/energy_nyc,2011-11-17,257
DFTA,Twitter,http://twitter.com/NYCaging,2011-11-17,347
DOE,Twitter,http://twitter.com/TheFundforPS,2011-11-17,284
MOPD,Twitter,http://twitter.com/nyc_mopd,2011-11-17,381
NYCCFB,Twitter,http://twitter.com/NYCCFB,2011-11-17,336
EDC,Twitter,http://twitter.com/AppSciNYC,2011-11-17,610
DOB: Cool Roofs,Twitter,http://twitter.com/nycCoolRoofs,2011-11-17,474
DOE,Twitter,http://twitter.com/nyctf,2011-11-17,503
,nyc.gov,2800000,2011-12-30,
DOT,Twitter,http://www.Twitter.com/YouTheManNYC,2011-11-17,478
City Charter,Twitter,http://twitter.com/CityCharterNYC,2011-11-17,595
DFTA,Twitter,http://www.twitter.com/timebanksnyc,2011-11-17,670
SBS,Twitter,http://www.twitter.com/NYCBusSolutions,2011-11-17,885
MOME,Twitter,http://www.twitter.com/madeinny,2011-11-17,1082
GreeNYC,Twitter,http://www.twitter.com/Birdie_NYC,2011-11-17,1118
DOI,Twitter,http://twitter.com/DOINews,2011-11-17,1332
DCA,Twitter,http://twitter.com/nycdca,2011-11-17,1355
DOE,Twitter,http://twitter.com/iteachnyc,2011-11-17,1287
CAU,Twitter,www.twitter.com/mayorscau,2011-11-17,1449
HHC,Twitter,http://twitter.com/HHCnyc,2011-11-17,1663
MOIA,Twitter,https://twitter.com/NYCimmigrants,2011-11-17,1605
SBS,Twitter,http://www.twitter.com/NYCBusinessExp,2011-11-17,2083
DEP,Twitter,http://twitter.com/nycwater,2011-11-17,2192
DOITT,Twitter,http://twitter.com/nycdoitt,2011-11-17,2267
PlaNYC,Twitter,http://twitter.com/PlaNYC,2011-11-17,2294
DYCD,Twitter,http://twitter.com/nycyouth,2011-11-17,2260
NYCService,Twitter,http://twitter.com/nycservice,2011-11-17,2372
TLC,Twitter,http://twitter.com/NYCTaxi,2011-11-17,2466
DOB,Twitter,http://twitter.com/nyc_buildings,2011-11-17,2705
NYCHA,Twitter,http://twitter.com/NYCHA,2011-11-17,3184
MOME,Twitter,http://www.twitter.com/nyc_media,2011-11-17,5405
EDC,Twitter,http://twitter.com/nycedc,2011-11-17,5703
DOH,Twitter,http://twitter.com/nycHealthy,2011-11-17,6083
NYC Digital,Twitter,http://twitter.com/nycgov,2011-11-17,8356
311,Twitter,http://www.twitter.com/NYCASP,2011-11-17,8691
DOT,Twitter,http://twitter.com/NYC_DOT,2011-11-17,12088
FDNY,Twitter,http://www.twitter.com/FDNY,2011-11-17,18182
DOE,Twitter,http://twitter.com/NYCSchools,2011-11-17,18558
DPR,Twitter,http://twitter.com/NYCParks,2011-11-17,18824
NYPD,Twitter,http://twitter.com/NYPDnews,2011-11-17,23472
311,Twitter,http://www.twitter.com/311NYC,2011-11-17,22730
OEM,Twitter,http://twitter.com/NotifyNYC,2011-11-17,34996
NYC & Co,Twitter,http://twitter.com/nycgo,2011-11-17,44829
Mayor's Office,Twitter,http://www.twitter.com/nycmayorsoffice,2011-11-17,57050
Change by Us,Twitter,www.twitter.com/ChangebyUs_NYC,2011-11-17,639
DHS,Twitter,www.twitter.com/nycdhs,2011-11-17,96
DOF,Twitter,https://twitter.com/nycfinance,2011-11-17,
DOHMH,Twitter,https://twitter.com/DrFarleyDOHMH,2011-11-17,
DSNY,Twitter,www.twitter.com/nycrecycles,2011-11-17,11
FDNY,Twitter,https://twitter.com/joinFDNY,2011-11-17,
Materials for the Arts,Twitter,https://twitter.com/mftanyc,2011-11-17,
MOAE,Twitter,http://twitter.com/youcantoonyc,2011-11-17,1
NYC Digital,Twitter,https://twitter.com/nycgob,2011-11-17,
NYC Waterfront,Twitter,http://twitter.com/nycwaterfront,2011-11-17,
NYCCFB,Twitter,http://twitter.com/NYCVotes,2011-11-17,
NYCGLOBAL,Twitter,www.twitter.com/nycglobal,2011-11-17,105
Prob,Twitter,www.twitter.com/nycprobation,2011-11-17,4
Vets,Twitter,http://twitter.com/NYCVeterans,2011-11-17,141
DRIS,Twitter,https://twitter.com/NYCRecords,2011-11-17,
YMI,Twitter,http://www.twitter.com/nycyoungmen,2011-11-17,
DOE,Vimeo,http://vimeo.com/nycschools,2011-11-17,
NYCSevereWeather,WordPress,http://nycsevereweather.wordpress.com/,2011-11-17,
311,WordPress,http://311nyc.wordpress.com/,2011-11-17,
DOITT,WordPress,http://nycitymap.wordpress.com/,2011-11-17,
DOITT,WordPress,http://nycitt.wordpress.com/,2011-11-17,
HHS,WordPress,http://hsdatanyc.wordpress.com/,2011-11-17,
HHS,WordPress,http://hsdata-nyc.org,2011-11-17,
LMEC,WordPress,http://lmew.wordpress.com/,2011-11-17,
Materials for the Arts,WordPress,http://mfta.wordpress.com/,2011-11-17,
MOIA,WordPress,http://ihwnyc.wordpress.com,2011-11-17,
SBS,WordPress,http://nycworkforce1partners.wordpress.com/,2011-11-17,
SBS,WordPress,http://workforce1.org,2011-11-17,
SimpliCity,WordPress,http://nycsimplicity.wordpress.com/,2011-11-17,
DOE,YouTube,http://www.youtube.com/thefundforps,2011-11-17,1
DOH,YouTube,http://www.youtube.com/user/NYCcondoms,2011-11-17,1
LMEC,YouTube,http://www.youtube.com/user/NYCLMEW,2011-11-17,5
Probation,YouTube,http://www.youtube.com/NYCProbation,2011-11-17,7
DOITT,YouTube,http://www.youtube.com/doittnews,2011-11-17,24
GreeNYC,YouTube,http://www.youtube.com/BirdieNYCity,2011-11-17,11
HRA,YouTube,http://www.youtube.com/user/HRANYC,2011-11-17,18
NYCHA,YouTube,http://www.youtube.com/NYCHAHousing,2011-11-17,21
HHC,YouTube,http://www.youtube.com/HHCnyc,2011-11-17,31
DOE,YouTube,http://www.youtube.com/nycschools,2011-11-17,43
DYCD,YouTube,http://www.youtube.com/dycdnyc,2011-11-17,50
OEM,YouTube,http://www.youtube.com/nycoem,2011-11-17,52
DOB,YouTube,http://www.youtube.com/NYCBUILDINGS,2011-11-17,68
EDC,YouTube,http://www.youtube.com/NYCEDC,2011-11-17,97
MOME,YouTube,http://www.youtube.com/nycmedia25,2011-11-17,109
DPR,YouTube,http://www.youtube.com/user/NYCParksDepartment,2011-11-17,190
DOT,YouTube,http://www.youtube.com/NYCDOT,2011-11-17,315
Mayor's Office,YouTube,http://www.youtube.com/mayorbloomberg,2011-11-17,586
NYPD,YouTube,http://www.youtube.com/nypd,2011-11-17,2908
DOH,YouTube,http://www.youtube.com/NYCHealth,2011-11-17,
FDNY,YouTube,http://www.youtube.com/user/yourFDNY,2011-11-17,
Child Services,Youtube,http://www.youtube.com/user/childservices,2011-11-17,
DCA,YouTube,http://www.youtube.com/nycdca,2011-11-17,
DOC,YouTube,http://www.youtube.com/user/OFFICIALNYCDOC,2011-11-17,
DOH,Youtube,http://www.youtube.com/user/drinkingsugar,2011-11-17,140
DSNY,YouTube,http://www.youtube.com/nycrecyclemore,2011-11-17,1
Materials for the Arts,YouTube,http://www.youtube.com/user/MaterialsForTheArts,2011-11-17,
Mayor's Fund,Youtube,http://www.youtube.com/mayorsfundnyc,2011-11-17,
MOAE,YouTube,http://www.youtube.com/YouCanTooNYC,2011-11-17,2
NYC Gov,YouTube,http://www.youtube.com/nycgov,2011-11-17,
NYC Water,Youtube,http://www.youtube.com/nycwater,2011-11-17,
Veteran's Affairs,Youtube,http://www.youtube.com/channel/UCi6IvOszIb3hHPMUsaNKyXA,2011-11-17,
DRIS,YouTube,http://www.youtube.com/nycdeptofrecords,2011-11-17,
TLC,Facebook,http://www.facebook.com/pages/NYC-Taxi-and-Limousine-Commission/101679939900978?v=wall,2011-11-17,492
nycgov,Google+,https://plus.google.com/u/0/b/104030911277642419611/104030911277642419611/posts/p/pub,2011-11-17,
TOTAL,TOTAL,TOTAL,2011-11-17,1538391
DOH,Android,Condom Finder,2012-12-12,
DOT,Android,You The Man,2012-12-12,
MOME,Android,MiNY Venor app,2012-12-12,343
DOT,Broadcastr,,2012-12-12,
DPR,Broadcastr,http://beta.broadcastr.com/Echo.html?audioId=670026-4001,2012-12-12,
ENDHT,Facebook,http://www.facebook.com/pages/NYC-Lets-End-Human-Trafficking/125730490795659?sk=wall,2012-12-12,5
VAC,Facebook,https://www.facebook.com/pages/NYC-Voter-Assistance-Commission/110226709012110,2012-12-12,42
PlaNYC,Facebook,http://www.facebook.com/pages/New-York-NY/PlaNYC/160454173971169?ref=ts,2012-12-12,60
DFTA,Facebook,http://www.facebook.com/pages/NYC-Department-for-the-Aging/109028655823590,2012-12-12,118
energyNYC,Facebook,http://www.facebook.com/EnergyNYC?sk=wall,2012-12-12,145
MOIA,Facebook,http://www.facebook.com/ihwnyc,2012-12-12,132
City Store,Facebook,http://www.facebook.com/citystorenyc,2012-12-12,168
OCDV,Facebook,http://www.facebook.com/pages/NYC-Healthy-Relationship-Training-Academy/134637829901065,2012-12-12,299
HIA,Facebook,http://www.facebook.com/pages/New-York-City-Health-Insurance-Link/145920551598,2012-12-12,219
MOPD,Facebook,http://www.facebook.com/pages/New-York-City-Mayors-Office-for-People-with-Disabilities/145237285504681?sk=wall,2012-12-12,244
DOB: UrbanCanvas,Facebook,http://www.facebook.com/NYCurbancanvas,2012-12-12,216
DOT,Facebook,http://www.facebook.com/JanetteSadikKhan,2012-12-12,307
HRA,Facebook,http://www.facebook.com/#!/pages/New-York-NY/NYC-DADS/111504588886342,2012-12-12,236
MOPD,Facebook,http://www.facebook.com/profile.php?id=1570569347,2012-12-12,244
DFTA,Facebook,http://www.facebook.com/timebanksnyc,2012-12-12,260
DOB: Cool Roofs,Facebook,http://www.facebook.com/coolroofs?sk=wall,2012-12-12,276
NYC & Co,Facebook,http://www.facebook.com/nycgo.nl,2012-12-12,284
MOIA,Facebook,http://www.facebook.com/pages/NYC-Mayors-Office-of-Immigrant-Affairs/118622031512497,2012-12-12,291
CAU,Facebook,http://www.facebook.com/NYCMayorsCAU,2012-12-12,289
DOITT,Facebook,http://www.facebook.com/pages/New-York-NY/NYC-INFORMATION-TECHNOLOGY-TELECOMMUNICATIONS/104786059565184,2012-12-12,284
City Charter,Facebook,http://www.facebook.com/pages/New-York-NY/NYC-Charter-Revision-Commission/110528715643388,2012-12-12,284
Vets,Facebook,http://www.facebook.com/pages/NYC-Mayors-Office-of-Veterans-Affairs/128003537214726,2012-12-12,312
DHS,Facebook,http://www.facebook.com/pages/New-York-NY/HOPE-2011/157690657606772,2012-12-12,294
NYC & Co,Facebook,http://www.facebook.com/nycgo.de,2012-12-12,377
NYC & Co,Facebook,http://www.facebook.com/nycgo.fr,2012-12-12,361
SICB1,Facebook,https://www.facebook.com/CB1SI,2012-12-12,325
ACS,Facebook,http://www.facebook.com/FamilyConnectionsNYC,2012-12-12,369
DCA,Facebook,http://www.facebook.com/NYCDCA,2012-12-12,370
NYC & Co,Facebook,http://www.facebook.com/nycgo.au,2012-12-12,383
NYC & Co,Facebook,http://www.facebook.com/nycgo.ca,2012-12-12,404
NYCHA,Facebook,http://www.facebook.com/NYCHA,2012-12-12,600
NYC & Co,Facebook,http://www.facebook.com/nycgo.uk,2012-12-12,657
NYC & Co,Facebook,http://www.facebook.com/nycgo.it,2012-12-12,852
Culture,Facebook,https://www.facebook.com/piypnyc,2012-12-12,698
SBS,Facebook,http://www.facebook.com/NYCBusiness,2012-12-12,810
FUND,Facebook,http://www.facebook.com/mayorsfundtoadvancenyc,2012-12-12,801
DOT,Facebook,http://www.facebook.com/YouTheManNYC,2012-12-12,874
NYC & Co,Facebook,http://www.facebook.com/nycgo.es,2012-12-12,1364
HHC,Facebook,http://www.facebook.com/nychhc,2012-12-12,1023
MOME,Facebook,http://www.facebook.com/nycmedia.jobhunt,2012-12-12,1102
GreeNYC,Facebook,https://www.facebook.com/birdienyc,2012-12-12,1244
311,Facebook,http://www.facebook.com/pages/New-York-City-311/84372567650,2012-12-12,1323
DOH,Facebook,http://www.facebook.com/NYCKnows,2012-12-12,1591
DOE,Facebook,http://www.facebook.com/nycgrads,2012-12-12,1839
DEP,Facebook,http://www.facebook.com/nycwater,2012-12-12,2114
MOME,Facebook,https://www.facebook.com/NYCMedia,2012-12-12,2532
EDC,Facebook,http://www.facebook.com/NYCEDC,2012-12-12,2793
SBS - Workforce1,Facebook,http://www.facebook.com/nycworkforce1,2012-12-12,3687
DOT,Facebook,http://www.facebook.com/NYCDOT,2012-12-12,3362
EDC,Facebook,http://www.facebook.com/AppSciNYC,2012-12-12,3537
DYCD,Facebook,http://www.facebook.com/nycyouth,2012-12-12,4309
DOH,Facebook,http://www.facebook.com/EatingHealthyNYC,2012-12-12,6645
NYC & Co,Facebook,http://www.facebook.com/nycgo.br,2012-12-12,4471
DOE,Facebook,http://www.facebook.com/NYCTeachingFellows,2012-12-12,4810
NYCService,Facebook,http://www.facebook.com/nycservice,2012-12-12,5215
NYC Mayors Cup,Facebook,https://www.facebook.com/nycmayorscup,2012-12-12,6758
DOH,Facebook,http://www.facebook.com/nycquits,2012-12-12,6595
DOE,Facebook,http://www.facebook.com/pages/I-TEACH-NYC/11409913191,2012-12-12,7420
DOE,Facebook,http://www.facebook.com/fundforpublicschools,2012-12-12,8223
DPR,Facebook,http://www.facebook.com/nycparks,2012-12-12,12020
OEM,Facebook,http://www.facebook.com/nycemergencymanagement,2012-12-12,13417
DOE,Facebook,http://www.facebook.com/NYCschools,2012-12-12,18067
DOH,Facebook,http://www.facebook.com/NYCcondom,2012-12-12,17593
NYC & Co,Facebook,http://www.facebook.com/nycgo,2012-12-12,25510
FDNY,Facebook,http://www.facebook.com/FDNYhome,2012-12-12,64642
CCRB,Facebook,https://www.facebook.com/home.php#!/pages/NYC-Civilian-Complaint-Review-Board/152765208087880,2012-12-12,13
Commission on Human Rights,Facebook,http://www.facebook.com/NYCCommissionOnHumanRights,2012-12-12,
DOB,Facebook,http://www.facebook.com/NYCBuildings,2012-12-12,853
DSNY,Facebook,http://www.facebook.com/pages/NYC-Recycle-More-Waste-Less/152173854860863,2012-12-12,68
HDP,Facebook,http://www.facebook.com/pages/NYC-HPD-POE/128962093860639,2012-12-12,
HPD/Commission on Human Rights,Facebook,http://www.facebook.com/FairHousingNyc,2012-12-12,
LPC,Facebook,http://www.facebook.com/pages/NYC-Landmarks-Preservation-Commission/133261836703216,2012-12-12,15
Materials for the Arts,Facebook,https://www.facebook.com/mftanyc,2012-12-12,
MOAE,Facebook,http://www.facebook.com/pages/You-Can-Too/203525729692056,2012-12-12,10
MOIA,Facebook,http://www.facebook.com/pages/WE-ARE-NEW-YORK/174438697072,2012-12-12,
MOME,Facebook,http://www.facebook.com/NYCMINY,2012-12-12,
NYC Gov,Facebook,http://www.facebook.com/nycgov,2012-12-12,
NYCCFB,Facebook,http://www.facebook.com/nycvotes,2012-12-12,
NYPD,Facebook,https://www.facebook.com/NYPD,2012-12-12,
DRIS,Facebook,http://www.facebook.com/NycDeptOfRecords,2012-12-12,
DRIS,Facebook,http://www.facebook.com/MayorEdKochNYCRecords,2012-12-12,
DRIS,Facebook,http://www.facebook.com/MayorJohnLindsayNYCRecords,2012-12-12,
DRIS,Facebook,http://www.facebook.com/MayorFiorelloLaGuardiaNYCRecords,2012-12-12,
LMEC,Flickr,http://www.facebook.com/pages/New-York-NY/Latin-Media-and-Entertainment-Week/122259604487271,2012-12-12,216
DEP,Flickr,http://www.flickr.com/photos/nycep,2012-12-12,
DOB,Flickr,http://www.flickr.com/photos/nyc_buildings/,2012-12-12,
DOE,Flickr,http://www.flickr.com/photos/nycschools,2012-12-12,
DOITT,Flickr,http://www.flickr.com/photos/nyc_doitt,2012-12-12,
DOT,Flickr,http://www.flickr.com/photos/nycstreets,2012-12-12,
DPR,Flickr,http://www.flickr.com/photos/nycparks/,2012-12-12,
DSNY,Flickr,http://flickr.com/nycrecyclemore,2012-12-12,
EDC,Flickr,http://www.flickr.com/nycedc,2012-12-12,
FDNY,Flickr,http://www.flickr.com/groups/fdny-ems,2012-12-12,
HHC,Flickr,http://www.flickr.com/hhcnyc,2012-12-12,
LMEC,Flickr,http://www.flickr.com/photos/nyclatinmedia/,2012-12-12,
LPC,Flickr,http://www.flickr.com/photos/nyclandmarks,2012-12-12,
Materials for the Arts,Flickr,http://www.flickr.com/photos/materialsforthearts,2012-12-12,
Mayor's Office,Flickr,http://www.flickr.com/photos/nycmayorsoffice/,2012-12-12,
NYC Digital,Flickr,http://www.flickr.com/photos/nycdigital/,2012-12-12,
NYCHA,Flickr,http://www.flickr.com/photos/nychapics,2012-12-12,
PlaNYC,Flickr,http://www.flickr.com/photos/planyc/,2012-12-12,
Prob,Flickr,http://www.flickr.com/photos/nycprobation/,2012-12-12,
SnowUpdate,Flickr,http://www.flickr.com/groups/1604085@N23/,2012-12-12,
HRA,Flickr,http://www.flickr.com/people/nychra/,2012-12-12,
